index_1,index_2,values
2094,15217,1
2094,58328,1
220,41920,1
220,0,1
220,53658,1
220,34723,1
220,70747,1
220,32066,1
220,71052,1
220,34037,1
220,8431,1
220,63293,1
220,45782,1
220,11960,1
220,45121,1
220,27387,1
220,76938,1
220,30592,1
220,62830,1
220,1484,1
220,42918,1
220,8182,1
220,70713,1
220,9579,1
220,14184,1
220,57405,1
220,28782,1
220,79933,1
220,23643,1
220,74012,1
220,51572,1
2348,26189,1
2348,20825,1
2348,30380,1
2348,62830,1
2348,59428,1
2348,12192,1
2920,0,1
2920,72606,1
2920,58687,1
2920,40917,1
2920,41370,1
2920,68960,1
2920,71831,1
2920,65712,1
2920,68209,1
2920,8451,1
2920,1484,1
2920,80673,1
2920,47946,1
2920,75881,1
2920,25821,1
2920,46420,1
2920,58131,1
2920,36584,1
2920,37681,1
2920,7737,1
2920,34544,1
2920,63149,1
2920,50437,1
2920,39939,1
1899,29536,1
1899,63165,1
1899,53682,1
1899,2262,1
1899,12192,1
1899,39939,1
1493,0,1
1493,6883,1
1493,67155,1
1493,78172,1
1493,57750,1
1493,62830,1
1863,10981,1
1863,63253,1
1863,777,1
1863,53547,1
1863,84690,1
1863,23898,1
1863,56415,1
1863,44437,1
1863,32704,1
1863,81491,1
1863,81679,1
506,0,1
506,2982,1
506,49878,1
506,42018,1
506,2717,1
506,82309,1
506,11386,1
506,8554,1
506,26101,1
506,28015,1
506,67755,1
506,25646,1
506,67758,1
506,67760,1
506,12740,1
506,49571,1
506,37681,1
506,11728,1
506,16243,1
506,68274,1
506,3903,1
506,26598,1
506,15311,1
506,61032,1
506,80170,1
506,2262,1
506,62830,1
506,63553,1
506,35549,1
506,32351,1
506,22629,1
506,81900,1
506,28749,1
1237,695,1
1237,12740,1
1237,1245,1
1237,69105,1
1237,10151,1
1237,70832,1
1237,5441,1
1237,34410,1
1237,21126,1
1934,0,1
1934,69767,1
1934,25997,1
1934,62830,1
1934,53682,1
1934,42241,1
2170,0,1
2170,45043,1
2170,71215,1
2170,57750,1
2170,33707,1
2170,24274,1
2170,63165,1
2170,2221,1
2170,20825,1
2170,59700,1
2170,59371,1
2170,79287,1
2170,16594,1
2170,34242,1
2170,7249,1
2170,16533,1
2170,19735,1
2170,42048,1
2947,38714,1
2947,62983,1
2947,32066,1
2947,40432,1
2947,1756,1
2947,45367,1
2947,53210,1
2947,3725,1
2947,27504,1
2947,62830,1
2947,40831,1
2947,58328,1
2947,12345,1
2947,12605,1
2947,10056,1
2947,12740,1
2947,51855,1
2947,34195,1
2947,12192,1
3017,0,1
3017,13519,1
3017,42918,1
3017,77427,1
3017,41370,1
3017,64421,1
3017,42074,1
3017,58128,1
3017,57647,1
3017,19785,1
3017,8043,1
3017,34531,1
3017,7344,1
3017,8424,1
3017,62830,1
1356,0,1
1356,12605,1
1356,49022,1
1356,68960,1
1356,63165,1
1356,2262,1
1356,16594,1
1356,12192,1
1911,0,1
1911,37670,1
1911,81175,1
1911,7052,1
1911,14820,1
1911,12113,1
1911,53031,1
1911,2262,1
1911,7459,1
1911,12192,1
668,58128,1
668,12700,1
668,62830,1
668,3777,1
668,33936,1
668,23228,1
668,51823,1
668,72369,1
668,12618,1
668,66732,1
668,7742,1
668,48663,1
329,0,1
329,15094,1
329,15201,1
329,32351,1
329,42544,1
329,7052,1
329,24460,1
329,49571,1
329,16118,1
329,2262,1
329,22748,1
329,81450,1
329,52493,1
329,62830,1
329,14184,1
1038,78135,1
1038,80529,1
1038,43677,1
1038,74360,1
1038,51823,1
1038,32407,1
1038,13204,1
1038,7390,1
1038,11717,1
1038,32251,1
1038,75534,1
1038,5031,1
1038,68975,1
1038,12605,1
1038,15373,1
1038,32351,1
1038,26217,1
1038,57405,1
1038,46330,1
1038,7464,1
1038,35127,1
1038,65578,1
1038,32276,1
1038,54333,1
1038,52857,1
851,0,1
851,55771,1
851,69544,1
851,42617,1
851,10392,1
851,69558,1
851,60662,1
851,56315,1
851,15217,1
851,83531,1
851,34576,1
851,12309,1
851,58328,1
851,74653,1
851,58248,1
851,12740,1
851,49571,1
851,615,1
851,32602,1
851,61304,1
3001,12605,1
3001,62830,1
3001,16594,1
3001,76908,1
3001,63165,1
3001,82642,1
3001,7459,1
3001,14662,1
3001,12618,1
3001,66732,1
3001,83114,1
863,0,1
863,63630,1
863,62830,1
863,25276,1
863,36288,1
863,22174,1
863,40793,1
863,4203,1
863,78172,1
863,58328,1
1190,0,1
1190,4203,1
1190,72794,1
1190,33707,1
1190,62830,1
1190,81298,1
1469,63165,1
1469,76582,1
1469,12309,1
1469,65783,1
1469,56480,1
1469,12605,1
1469,58296,1
1325,0,1
1325,12605,1
1325,28015,1
1325,36129,1
1325,80442,1
1325,34302,1
1325,67508,1
1325,63165,1
1325,12192,1
1325,62830,1
1325,42544,1
482,0,1
482,12605,1
482,8842,1
482,15344,1
482,5081,1
482,28782,1
482,79526,1
482,82114,1
482,64421,1
2595,0,1
2595,12309,1
2595,70713,1
2595,42544,1
2595,70177,1
2595,31071,1
2595,78172,1
2595,68705,1
2595,34410,1
2595,58328,1
2324,78414,1
2324,21695,1
2324,7459,1
2324,71215,1
2324,66849,1
2324,10692,1
2324,11957,1
2215,11717,1
2215,51423,1
2215,20411,1
2215,36466,1
2215,79526,1
2215,63149,1
2215,62830,1
2215,12192,1
2497,0,1
2497,41920,1
2497,10392,1
2497,1748,1
2497,54936,1
2497,42617,1
2497,29703,1
2497,50535,1
2497,12117,1
2497,62830,1
2497,58328,1
2497,49571,1
2497,12740,1
2497,1245,1
2497,58674,1
2497,615,1
2497,37681,1
2497,46135,1
2606,19581,1
2606,4764,1
2606,9614,1
2606,62830,1
2606,24274,1
2606,16594,1
2606,9269,1
2036,0,1
2036,36466,1
2036,64496,1
2036,37370,1
2036,78039,1
2036,62830,1
2036,47105,1
2036,7243,1
2036,35549,1
2036,40919,1
2036,2717,1
2036,24333,1
2036,3903,1
2036,10315,1
2036,42213,1
2036,68705,1
1782,0,1
1782,30149,1
1782,56493,1
1782,41098,1
1782,37385,1
1782,63165,1
1782,24010,1
1782,62447,1
1782,60122,1
1782,22071,1
1782,24129,1
1254,2318,1
1254,41792,1
1254,69105,1
1254,50975,1
1254,62830,1
1254,14184,1
193,7735,1
193,34675,1
193,50820,1
193,52944,1
193,62830,1
193,76198,1
1901,28519,1
1901,40919,1
1901,74772,1
1901,42544,1
1901,62830,1
1901,53682,1
1634,0,1
1634,29536,1
1634,58128,1
1634,76084,1
1634,46911,1
1634,81120,1
1634,69464,1
1634,16784,1
1634,53682,1
1634,14198,1
1634,34820,1
1634,83074,1
1634,35585,1
1634,82309,1
1634,23495,1
1634,11125,1
1634,21126,1
1634,58861,1
1634,33518,1
1634,62830,1
1634,57073,1
1634,5602,1
1634,78887,1
1634,49571,1
1634,41370,1
1634,28519,1
1634,44171,1
1634,37880,1
1634,63889,1
1634,43187,1
1634,42544,1
1634,14820,1
1634,7031,1
1634,33623,1
1634,68117,1
1634,45495,1
1634,22071,1
1634,25646,1
1634,52649,1
1634,8767,1
1634,83001,1
1634,46879,1
1634,12192,1
1634,37681,1
1916,0,1
1916,36584,1
1916,35950,1
1916,17205,1
1916,65712,1
1916,42544,1
1916,62830,1
705,0,1
705,79526,1
705,50836,1
705,36245,1
705,63165,1
705,2262,1
705,7312,1
705,12192,1
1247,0,1
1247,11717,1
1247,42617,1
1247,58128,1
1247,72639,1
1247,63149,1
1247,57298,1
1247,10216,1
3020,51423,1
3020,42241,1
3020,58128,1
3020,951,1
3020,11957,1
3020,68705,1
3020,79526,1
3020,19581,1
3020,65102,1
3020,39939,1
3020,18430,1
1747,11717,1
1747,32351,1
1747,18870,1
1747,22629,1
1747,49571,1
1747,26662,1
1747,72966,1
1747,2262,1
1747,17427,1
1747,36129,1
1747,62830,1
1747,12192,1
1596,55504,1
1596,27995,1
1596,62830,1
1596,109,1
1596,15417,1
1596,8554,1
1955,0,1
1955,41920,1
1955,18933,1
1955,40727,1
1955,64683,1
1955,3553,1
1955,76230,1
1955,67397,1
1955,58708,1
1955,65587,1
1955,73904,1
1955,50692,1
1955,83240,1
1955,49571,1
1955,46564,1
1955,37756,1
1955,52846,1
1955,84245,1
1955,5495,1
1955,11981,1
1955,84584,1
1955,34587,1
1955,20982,1
1955,39613,1
1955,2845,1
1955,76675,1
1955,26599,1
1955,17255,1
1955,57824,1
1955,19758,1
1955,10292,1
1955,14157,1
1955,64299,1
1955,51953,1
1955,61344,1
1955,63577,1
1955,51713,1
1955,44609,1
1955,37134,1
1955,40956,1
1955,61304,1
1955,53539,1
1955,69605,1
1955,8519,1
1955,1187,1
1955,64914,1
1955,66671,1
1955,32351,1
1955,10052,1
1955,35821,1
1955,20850,1
1955,76519,1
1955,63445,1
1955,13885,1
1955,67182,1
1955,4395,1
1955,40985,1
1955,40986,1
1955,40987,1
1955,64430,1
1955,3425,1
1955,59455,1
1955,2717,1
1955,57289,1
1955,67408,1
1955,15217,1
1955,77527,1
1955,16553,1
1955,2229,1
1955,18699,1
1955,84657,1
1955,23218,1
1955,2854,1
1955,12740,1
1955,52881,1
1955,57405,1
1955,73182,1
1955,46832,1
1955,29184,1
1955,29258,1
1955,30406,1
1955,20840,1
1955,72918,1
1955,77136,1
1955,30748,1
1955,74980,1
1955,36855,1
1955,17143,1
1955,45461,1
1955,57750,1
1955,35354,1
1955,76081,1
1955,12759,1
1955,25335,1
1955,31932,1
1955,40919,1
1955,59582,1
1955,66264,1
1955,7115,1
1955,68209,1
1955,62830,1
1955,23871,1
1955,56779,1
1955,9095,1
1955,61498,1
1955,27799,1
1955,34125,1
1955,13111,1
1955,84639,1
1955,67407,1
1955,8767,1
1955,3314,1
1955,12192,1
1955,16118,1
1955,26645,1
1955,497,1
1955,37843,1
1955,53341,1
1955,12682,1
1448,14187,1
1448,0,1
1448,9912,1
1448,62830,1
1448,51367,1
1448,48504,1
1448,5437,1
1448,50343,1
1448,35585,1
1448,53379,1
1448,9091,1
1448,74934,1
1319,2262,1
1319,777,1
1319,5081,1
1319,41370,1
1319,58128,1
1319,39939,1
1319,12192,1
1246,0,1
1246,48087,1
1246,3977,1
1246,50457,1
1246,29999,1
1246,41370,1
1246,51491,1
1246,55104,1
1246,2986,1
1246,70932,1
1246,65435,1
1246,62830,1
1246,60639,1
1246,12605,1
1246,11717,1
1246,62983,1
1246,9890,1
1246,20797,1
1246,13462,1
1246,13494,1
1246,15864,1
1246,36129,1
1246,43533,1
1246,74872,1
1246,39939,1
862,63165,1
862,12192,1
862,71215,1
862,62830,1
862,50836,1
862,39939,1
1665,0,1
1665,1484,1
1665,12605,1
1665,70165,1
1665,42880,1
1665,10692,1
1665,39939,1
1665,7249,1
1665,63165,1
1665,40997,1
1665,12192,1
1228,29536,1
1228,12605,1
1228,62830,1
1228,70165,1
1228,12740,1
1228,49571,1
1228,7390,1
1228,69558,1
1228,75534,1
1228,12192,1
2161,0,1
2161,77586,1
2161,33092,1
2161,60849,1
2161,13694,1
2161,18434,1
2161,1628,1
2161,52585,1
2161,12740,1
2161,11785,1
2161,62048,1
2161,39732,1
2161,16553,1
2161,4250,1
2161,2487,1
2161,62830,1
2161,78887,1
2161,79807,1
2161,16245,1
2161,54342,1
2161,80032,1
2161,69408,1
2161,50711,1
2161,65372,1
2161,67458,1
2161,15495,1
2161,2262,1
2161,43622,1
2161,63582,1
2161,18916,1
2161,8263,1
2161,61687,1
2161,78054,1
2161,72976,1
2161,27032,1
877,41920,1
877,73439,1
877,36129,1
877,14662,1
877,62830,1
877,14580,1
877,58674,1
877,11717,1
877,72924,1
877,12740,1
877,49571,1
877,32602,1
877,60316,1
877,67944,1
877,58328,1
877,50737,1
877,12192,1
2485,0,1
2485,4391,1
2485,47556,1
2485,52227,1
2485,79526,1
2485,62830,1
2485,12192,1
2485,58328,1
2086,54795,1
2086,12603,1
2086,69917,1
2086,8843,1
2086,67155,1
2086,62830,1
2086,20411,1
2086,8842,1
2086,13780,1
2086,64421,1
2086,19881,1
2066,12263,1
2066,12605,1
2066,19785,1
2066,8792,1
2066,41370,1
2066,62603,1
1776,62571,1
1776,57750,1
1776,42544,1
1776,33707,1
1776,24274,1
1776,11717,1
1776,2262,1
1776,58328,1
1776,12603,1
1776,67155,1
1776,42241,1
1776,32351,1
1776,53469,1
1776,14184,1
1776,22516,1
1776,12192,1
712,0,1
712,79526,1
712,64850,1
712,14045,1
712,63165,1
712,82114,1
712,12192,1
712,51896,1
712,50836,1
2799,29536,1
2799,32067,1
2799,64430,1
2799,57405,1
2799,63165,1
2799,54562,1
2799,81704,1
2799,39939,1
3120,55771,1
3120,8842,1
3120,8845,1
3120,79526,1
3120,49571,1
3120,63165,1
3120,52492,1
3120,26189,1
3120,62830,1
3120,12192,1
2693,12605,1
2693,63553,1
2693,43187,1
2693,62570,1
2693,12740,1
2693,49571,1
2693,82309,1
2693,52056,1
2693,2262,1
2693,81450,1
2693,78773,1
999,63165,1
999,2262,1
999,14662,1
999,42544,1
999,79526,1
999,12740,1
1151,0,1
1151,9166,1
1151,78708,1
1151,44262,1
1151,42544,1
1151,42390,1
1151,78261,1
1151,63165,1
1151,2262,1
1151,4324,1
1151,74772,1
1151,22617,1
1151,34612,1
1151,44895,1
1151,24274,1
1151,353,1
1151,4052,1
1151,8845,1
1151,27372,1
1151,62830,1
1151,8765,1
1151,37385,1
1151,28519,1
1151,46752,1
1151,63840,1
1151,55905,1
1151,31905,1
1642,0,1
1642,41370,1
1642,44895,1
1642,5081,1
1642,43461,1
1642,62830,1
1642,57164,1
2502,0,1
2502,65038,1
2502,24148,1
2502,45698,1
2502,62830,1
2502,31287,1
2502,55196,1
1115,29536,1
1115,12605,1
1115,62983,1
1115,930,1
1115,30362,1
1115,64430,1
1115,63165,1
1115,60316,1
1115,62830,1
2748,0,1
2748,51896,1
2748,2262,1
2748,14662,1
2748,58128,1
2748,12192,1
2850,0,1
2850,10500,1
2850,68938,1
2850,42544,1
2850,12034,1
2850,78402,1
2850,68274,1
2850,62830,1
2850,14184,1
2850,69363,1
166,29536,1
166,0,1
166,12605,1
166,4764,1
166,9614,1
166,62830,1
166,39939,1
266,76481,1
266,71215,1
266,2093,1
266,48777,1
266,79526,1
266,78128,1
266,58931,1
266,28261,1
266,40335,1
266,62830,1
266,12192,1
266,7459,1
1194,0,1
1194,45121,1
1194,34321,1
1194,12117,1
1194,63165,1
1194,2262,1
1194,14662,1
1194,22950,1
1194,62830,1
1194,30727,1
1194,80171,1
1194,75534,1
1194,16594,1
1194,78559,1
1194,33083,1
1194,12192,1
3115,0,1
3115,71203,1
3115,66096,1
3115,30259,1
3115,68402,1
3115,79933,1
3115,14662,1
3115,84064,1
3115,2262,1
3115,28150,1
3115,12192,1
1099,0,1
1099,59804,1
1099,10243,1
1099,18434,1
1099,42267,1
1099,46008,1
1099,24274,1
1099,79526,1
1099,80350,1
1099,21695,1
1099,7160,1
1099,50263,1
1099,40917,1
1099,55504,1
1099,33519,1
1099,67758,1
1099,20394,1
1099,12740,1
1099,55335,1
1099,24333,1
1099,38867,1
1099,24746,1
1099,27010,1
1099,62830,1
1099,21723,1
1099,38714,1
1099,71950,1
1099,8414,1
1099,13741,1
1099,71434,1
1099,70326,1
1099,2262,1
1099,78345,1
1099,50086,1
1099,393,1
1099,71966,1
1099,50078,1
1099,24044,1
1099,56455,1
1099,4956,1
1099,2717,1
1099,58674,1
1099,38907,1
1099,1897,1
1099,60246,1
1099,53396,1
1099,1458,1
1099,72976,1
1099,37681,1
2284,0,1
2284,32503,1
2284,9912,1
2284,62830,1
2284,57135,1
2284,60316,1
2284,14641,1
2284,75506,1
2284,59700,1
1111,46675,1
1111,50497,1
1111,43688,1
1111,32594,1
1111,74931,1
1111,43494,1
1111,38643,1
1111,32542,1
1111,62830,1
1111,58328,1
1111,25391,1
1111,35682,1
1111,30355,1
1111,16594,1
1111,27978,1
1111,47542,1
1111,52512,1
1111,7698,1
1111,46578,1
1886,51963,1
1886,36635,1
1886,66096,1
1886,18918,1
1886,42074,1
1886,1690,1
1886,68767,1
1886,2262,1
1886,19785,1
1886,27875,1
1886,552,1
1886,62830,1
297,0,1
297,12605,1
297,51423,1
297,36129,1
297,26662,1
297,41370,1
297,2262,1
297,14662,1
297,63149,1
297,16594,1
297,12192,1
778,0,1
778,41370,1
778,28519,1
778,50836,1
778,26265,1
778,63165,1
778,62830,1
778,39939,1
841,62983,1
841,29920,1
841,19581,1
841,21695,1
841,39456,1
841,62830,1
841,65152,1
841,32351,1
841,1640,1
841,13141,1
841,58869,1
841,52649,1
841,70701,1
841,68705,1
841,12818,1
841,54518,1
841,73946,1
841,80222,1
841,50737,1
841,39939,1
409,0,1
409,15145,1
409,70124,1
409,40986,1
409,62830,1
409,12192,1
158,0,1
158,46721,1
158,49212,1
158,51179,1
158,62830,1
158,25021,1
2316,0,1
2316,63165,1
2316,18971,1
2316,58853,1
2316,43461,1
2316,62830,1
582,0,1
582,35549,1
582,12605,1
582,11717,1
582,11663,1
582,57750,1
582,56045,1
582,48610,1
582,32351,1
582,14662,1
582,7015,1
582,62830,1
582,12192,1
582,57355,1
1085,0,1
1085,41920,1
1085,7312,1
1085,43187,1
1085,42544,1
1085,77702,1
1085,7737,1
1085,12117,1
1085,63165,1
1085,2262,1
1085,62447,1
1085,14662,1
1085,8424,1
1085,65712,1
1085,74772,1
1085,21126,1
1085,57314,1
1085,83380,1
1085,60122,1
1085,75799,1
1085,45759,1
1085,68522,1
1085,49370,1
1986,0,1
1986,39085,1
1986,25672,1
1986,19785,1
1986,52586,1
1986,27343,1
1986,45661,1
1986,62830,1
1986,76995,1
1986,69696,1
1986,19932,1
1986,38617,1
1986,67005,1
1986,39975,1
1986,51809,1
1986,11337,1
1534,41920,1
1534,0,1
1534,67091,1
1534,45121,1
1534,81450,1
1534,63165,1
1534,73012,1
1534,66931,1
1534,76613,1
1534,10784,1
1534,27343,1
1534,31451,1
1534,59999,1
1534,49571,1
1534,54932,1
1534,31912,1
1534,76459,1
1534,65260,1
1534,79526,1
1534,39939,1
1534,75694,1
1534,28519,1
1534,79891,1
1534,2241,1
1534,62848,1
1534,28029,1
1534,22092,1
1534,9030,1
1534,16533,1
1534,69042,1
498,42029,1
498,7312,1
498,1065,1
498,43461,1
498,39939,1
498,43559,1
2958,0,1
2958,41259,1
2958,37756,1
2958,12309,1
2958,62830,1
2958,58128,1
2958,55983,1
2958,76069,1
2958,42951,1
2958,14662,1
2958,16594,1
2958,12192,1
450,0,1
450,40917,1
450,12605,1
450,40919,1
450,62830,1
450,26189,1
450,16594,1
450,61226,1
2402,0,1
2402,82127,1
2402,45546,1
2402,83401,1
2402,5065,1
2402,51491,1
2402,15666,1
2402,38495,1
2402,69891,1
2402,67755,1
2402,67757,1
2402,67758,1
2402,67759,1
2402,67760,1
2402,59262,1
2402,67764,1
2402,27008,1
2402,27010,1
2402,72222,1
2402,51770,1
2402,10247,1
2402,72606,1
2402,46008,1
2402,67763,1
2402,37363,1
2402,27029,1
2402,27030,1
2402,27031,1
2402,27032,1
2402,27033,1
2402,27034,1
2402,23957,1
2402,27036,1
2402,8263,1
2402,60345,1
2402,13856,1
2402,1362,1
2402,51467,1
2402,30536,1
2402,61687,1
2402,72221,1
2402,30541,1
2402,72223,1
2402,63523,1
2402,41141,1
2402,30372,1
3128,0,1
3128,52579,1
3128,71215,1
3128,29468,1
3128,64913,1
3128,56391,1
3128,18151,1
3128,42514,1
3128,62830,1
3128,12605,1
3128,8843,1
3128,46120,1
3128,43461,1
3128,22071,1
3128,2641,1
3128,8198,1
3128,4022,1
3128,6459,1
3128,50836,1
1829,11717,1
1829,72996,1
1829,77427,1
1829,549,1
1829,37917,1
1829,69157,1
1829,79526,1
1829,39456,1
1829,17790,1
1829,3945,1
2280,1484,1
2280,12605,1
2280,67458,1
2280,7249,1
2280,42018,1
2280,44844,1
2280,42978,1
2280,11288,1
2280,79526,1
2280,18156,1
2406,17153,1
2406,51423,1
2406,51179,1
2406,32351,1
2406,12034,1
2406,51823,1
2406,23228,1
2406,41166,1
2406,82842,1
2406,65712,1
2406,5065,1
2406,50737,1
2943,5471,1
2943,47324,1
2943,15094,1
2943,42544,1
2943,2717,1
2943,49571,1
2943,47170,1
2943,14662,1
2943,25335,1
769,0,1
769,34416,1
769,16594,1
769,79526,1
769,14662,1
769,64456,1
769,62830,1
769,44895,1
769,21126,1
1752,12605,1
1752,2262,1
1752,3113,1
1752,75799,1
1752,63165,1
1752,27283,1
2055,41370,1
2055,15166,1
2055,73462,1
2055,2262,1
2055,23228,1
2055,12192,1
525,63165,1
525,61862,1
525,777,1
525,51896,1
525,50737,1
525,12192,1
1117,76141,1
1117,63165,1
1117,2262,1
1117,62983,1
1117,74772,1
1117,82702,1
1840,29536,1
1840,12605,1
1840,8845,1
1840,35755,1
1840,12740,1
1840,52227,1
1840,63149,1
1840,64421,1
1840,12192,1
884,25853,1
884,70713,1
884,32351,1
884,12117,1
884,71957,1
884,42018,1
884,43208,1
884,62830,1
884,82265,1
2787,81450,1
2787,78773,1
2787,69105,1
2787,72794,1
2787,65260,1
2787,36762,1
2787,84084,1
2198,0,1
2198,32089,1
2198,8830,1
2198,33312,1
2198,63840,1
2198,62830,1
2198,63056,1
1360,29536,1
1360,0,1
1360,13311,1
1360,48868,1
1360,63165,1
1360,79526,1
1360,62447,1
1360,7737,1
1360,75799,1
1360,82690,1
1468,16555,1
1468,9912,1
1468,10692,1
1468,11120,1
1468,2009,1
1468,32151,1
1468,62830,1
1468,40831,1
1468,58665,1
1468,8842,1
1468,8843,1
1468,8845,1
1468,79933,1
1468,27324,1
1468,52822,1
1468,50927,1
1981,78902,1
1981,40385,1
1981,69732,1
1981,78606,1
1981,52227,1
1981,21695,1
1981,20825,1
1981,19881,1
1981,62830,1
1981,23577,1
741,0,1
741,50488,1
741,49494,1
741,4605,1
741,81199,1
741,43813,1
741,10692,1
741,82642,1
741,52554,1
741,9923,1
741,3327,1
741,51959,1
741,8554,1
741,62830,1
741,40831,1
741,7968,1
741,6694,1
741,14013,1
741,34340,1
741,44040,1
741,12019,1
741,9310,1
741,16402,1
741,75271,1
741,55094,1
741,49289,1
741,45580,1
741,7900,1
741,20517,1
741,31523,1
1270,33911,1
1270,0,1
1270,29460,1
1270,48868,1
1270,26480,1
1270,23228,1
1270,79526,1
1270,33042,1
1270,44895,1
1270,4175,1
1270,69732,1
1270,42757,1
1270,62830,1
1270,64869,1
1270,8483,1
1270,40411,1
1270,3363,1
1270,16152,1
1270,61001,1
1270,76125,1
1270,60093,1
1270,8669,1
1270,39456,1
1270,9493,1
1270,47105,1
1270,29199,1
1270,75449,1
1270,32503,1
1270,23200,1
1270,60402,1
1270,52227,1
1270,65728,1
1270,75625,1
1270,30362,1
1270,60122,1
1270,62603,1
1270,38676,1
1270,14361,1
1270,10869,1
1270,45299,1
1270,21695,1
1270,37894,1
1270,77521,1
1270,40655,1
1270,19881,1
1270,68975,1
1270,51752,1
1270,30053,1
1270,35856,1
1270,29404,1
1270,2641,1
1270,17861,1
1270,44330,1
1270,47171,1
1270,4275,1
1270,19900,1
1270,83511,1
1270,6625,1
1270,31233,1
1270,21065,1
1270,30751,1
1270,69332,1
1270,36024,1
1270,7911,1
1270,36856,1
1270,28460,1
1270,57314,1
1270,16594,1
1270,42213,1
1270,15088,1
1270,79491,1
1270,35549,1
1270,3646,1
1270,49196,1
1270,68703,1
1270,27134,1
1270,37385,1
1270,62846,1
1270,20599,1
1270,47814,1
1270,48360,1
1270,1458,1
2751,50219,1
2751,64430,1
2751,56579,1
2751,62830,1
2751,59951,1
2751,44844,1
945,49571,1
945,40918,1
945,2262,1
945,549,1
945,19900,1
945,6712,1
945,58328,1
405,49571,1
405,12605,1
405,78773,1
405,12309,1
405,23407,1
405,72794,1
405,50975,1
403,0,1
403,63165,1
403,2262,1
403,54562,1
403,16594,1
403,12192,1
676,62830,1
676,73701,1
676,64430,1
676,7249,1
676,19581,1
676,6625,1
676,16594,1
676,12192,1
2342,0,1
2342,6883,1
2342,44006,1
2342,62830,1
2342,59868,1
2342,15167,1
2342,23640,1
2342,26189,1
2342,20825,1
2342,497,1
1157,0,1
1157,58869,1
1157,60122,1
1157,52285,1
1157,13677,1
1157,23640,1
1157,7737,1
1157,65712,1
1157,62830,1
1686,72010,1
1686,25846,1
1686,57507,1
1686,44163,1
1686,36409,1
1686,55608,1
1686,53886,1
1686,40436,1
1686,81679,1
1686,75552,1
1686,72976,1
2038,40919,1
2038,9614,1
2038,65009,1
2038,71215,1
2038,38579,1
2038,16594,1
2038,7249,1
2038,79526,1
2038,20304,1
2038,793,1
972,63165,1
972,58853,1
972,43461,1
972,2262,1
972,39939,1
972,50836,1
436,29536,1
436,42544,1
436,12740,1
436,49571,1
436,78773,1
436,34410,1
436,30727,1
436,26154,1
436,52842,1
2657,64486,1
2657,13183,1
2657,12034,1
2657,65728,1
2657,44585,1
2657,14662,1
2657,53886,1
2657,12192,1
321,16125,1
321,69917,1
321,33095,1
321,79517,1
321,20411,1
321,47355,1
321,8375,1
321,24505,1
321,62830,1
1724,0,1
1724,12605,1
1724,69917,1
1724,66049,1
1724,17951,1
1724,52649,1
1724,57405,1
1724,63165,1
1724,11717,1
1724,66037,1
1724,26189,1
1724,63149,1
1548,0,1
1548,15055,1
1548,34416,1
1548,12034,1
1548,62830,1
1548,12192,1
1548,64430,1
1346,44757,1
1346,38714,1
1346,32192,1
1346,43557,1
1346,46021,1
1346,62830,1
1346,83819,1
1346,82612,1
1346,6568,1
1346,32503,1
1346,58128,1
1346,30718,1
1346,16152,1
1346,33526,1
1346,79527,1
1346,8238,1
301,21695,1
301,25236,1
301,45121,1
301,51423,1
301,2262,1
301,12192,1
301,16594,1
89,0,1
89,21562,1
89,31761,1
89,19785,1
89,2262,1
89,67758,1
89,53886,1
89,64421,1
89,64456,1
89,62830,1
89,12192,1
1474,0,1
1474,71950,1
1474,15201,1
1474,65280,1
1474,22852,1
1474,79526,1
1474,28249,1
1474,3558,1
1474,75534,1
1474,51377,1
1474,22737,1
1474,3820,1
1474,40006,1
1474,51888,1
1474,19185,1
1474,13511,1
1474,31905,1
267,33565,1
267,12413,1
267,62457,1
267,36129,1
267,40006,1
267,12034,1
267,32450,1
267,15864,1
267,7249,1
267,67005,1
267,21695,1
267,41103,1
267,39939,1
267,5428,1
267,15865,1
2517,43187,1
2517,8122,1
2517,19246,1
2517,48445,1
2517,43986,1
2517,30675,1
2517,34983,1
2517,83074,1
2517,7160,1
2517,70832,1
2517,1641,1
2517,15217,1
2517,34410,1
2517,55592,1
2517,58674,1
2517,4052,1
2517,70713,1
2517,84245,1
2517,39574,1
2517,1245,1
2517,49571,1
2517,42617,1
2517,24333,1
2517,24050,1
2517,7737,1
2517,81450,1
2517,75799,1
2517,25335,1
2517,19735,1
2517,41792,1
3021,0,1
3021,12605,1
3021,11717,1
3021,3679,1
3021,32066,1
3021,75534,1
3021,2437,1
3021,63149,1
3021,16118,1
3021,62830,1
3021,12192,1
1377,0,1
1377,21695,1
1377,4022,1
1377,63582,1
1377,16074,1
1377,67508,1
35,30669,1
35,14662,1
35,58128,1
35,2717,1
35,70697,1
35,63165,1
35,2262,1
35,18992,1
35,17606,1
35,19900,1
3048,12605,1
3048,777,1
3048,41370,1
3048,68705,1
3048,63165,1
3048,36036,1
3048,8424,1
3048,12192,1
1546,0,1
1546,80529,1
1546,36129,1
1546,8783,1
1546,19785,1
1546,70697,1
1546,12117,1
1546,52493,1
1546,83074,1
1546,35585,1
1546,74772,1
1546,82744,1
1546,34410,1
1546,41777,1
1546,40919,1
1546,28510,1
1546,9614,1
1546,76106,1
1546,53682,1
1546,83881,1
1546,78240,1
1546,787,1
1546,63889,1
1546,10340,1
1546,33612,1
